Link,Size (KB),# of Outlinks,Content Type
https://www.foxnews.com/entertainment/meghan-markle-and-kate-middleton-reunite-for-first-public-appearance-together-since-christmas.amp,125.6171875,183,text/html
https://www.foxnews.com/entertainment/meghan-markle-reveals-whether-she-still-looks-at-twitter-hopes-that-her-royal-baby-will-be-a-feminist,202.9765625,342,text/html
https://www.foxnews.com/us/jeffrey-epstein-caribbean-island-mystery.amp,133.2861328125,182,text/html
https://www.foxnews.com/us/jeffrey-epstein-wants-out-of-jail-before-trial-offers-to-ground-jet-hire-security,207.3310546875,325,text/html
https://www.foxnews.com/entertainment/meghan-markle-kate-middleton-online-abuse-prompts-royal-family-release-social-media-guidelines,203.6591796875,341,text/html
https://www.foxnews.com/video/6009907470001,60.5986328125,78,text/html
https://www.foxnews.com/video/6058504312001,59.3681640625,78,text/html
https://www.foxnews.com/video/6053867206001,59.197265625,76,text/html
https://www.foxnews.com/us/jeffrey-epstein-dead-timeline-sexual-abuse.amp,141.697265625,182,text/html
https://www.foxnews.com/sports/red-sox-yankees-mlb-london-first-game,199.9111328125,320,text/html
https://www.foxnews.com/entertainment/meghan-markle-prince-harry-meet-yankees-and-red-soxs-at-first-mlb-game-in-london.amp,133.6220703125,186,text/html
https://www.foxnews.com/politics/william-barr-appalled-jeffrey-epstein-death.amp,144.162109375,184,text/html
https://www.foxnews.com/entertainment/meghan-markle-possibly-starting-maternity-leave,196.59375,339,text/html
https://www.foxnews.com/entertainment/hillary-clinton-tweets-approval-of-immigrants-and-women-line-at-the-2019-oscars,190.755859375,334,text/html
https://www.foxnews.com/entertainment/gayle-king-reveals-why-meghan-markle-didnt-open-gifts-at-nyc-baby-shower,198.4873046875,333,text/html
https://www.foxnews.com/entertainment/meghan-markle-impresses-queen-elizabeth-reportedly-inspires-royal-to-bestow-rare-honor,206.2861328125,340,text/html
https://www.foxnews.com/entertainment/meghan-markle-instagram-deleted-stella-mccartney-backlash.amp,124.1240234375,184,text/html
https://www.foxnews.com/politics/trump-says-he-told-sarah-sanders-not-to-bother-with-press-briefings-over-inaccurate-coverage,202.703125,327,text/html
https://www.foxnews.com/politics/trump-cancels-us-delegations-trip-to-davos-summit-sanders-says,199.3876953125,328,text/html
https://www.foxnews.com/politics/john-kerry-not-ruling-out-2020-dismisses-talk-as-total-distraction,192.8173828125,325,text/html
https://www.foxnews.com/politics/john-kerry-slammed-for-shameful-shadow-diplomacy-after-admitting-to-meetings-with-iran,208.865234375,324,text/html
https://www.foxnews.com/video/5992905523001,58.865234375,76,text/html
https://www.foxnews.com/politics/john-kerry-says-president-trump-should-resign-during-appearance-at-davos.amp,122.9267578125,184,text/html
https://www.foxnews.com/video/6101204847001,60.880859375,77,text/html
https://www.foxnews.com/entertainment/elton-john-prince-harry-meghan-markle-private-jet-flights-climate-change.amp,132.0654296875,190,text/html
https://www.foxnews.com/entertainment/meghan-markle-vogue-uk-september-2019-forces-for-change,214.9228515625,353,text/html
https://www.foxnews.com/entertainment/meghan-markle-remembrance-ceremony.amp,136.62890625,198,text/html
https://www.foxnews.com/entertainment/archie-peace-meghan-markle-prince-harry-prince-william-katie-nicholl,253.296875,349,text/html
https://www.foxnews.com/entertainment/meghan-markle-prince-harry-reunite-kate-middleton-prince-william,200.6484375,344,text/html
https://www.foxnews.com/entertainment/meghan-markle-prince-harry-prince-william-feud-breaking-royal-tradition,244.8984375,353,text/html
https://www.foxnews.com/entertainment/meghan-markle-ibiza-private-jet-report,239.3466796875,356,text/html
https://www.foxnews.com/entertainment/prince-harry-teases-baby-no-2-meghan-markle-duchess-sussex,205.7841796875,341,text/html
https://www.foxnews.com/story/queen-elizabeths-8th-grandchild-a-boy-born-to-prince-edward-and-sophie,168.9267578125,309,text/html
https://www.foxnews.com/entertainment/kate-middleton-prince-william-fly-commercial-after-meghan-markle-prince-harry-private-jet-controversy.amp,149.0458984375,198,text/html
https://www.foxnews.com/entertainment/meghan-markles-star-studded-baby-shower-was-a-bit-over-the-top-says-queen-elizabeths-former-spokesman,240.34765625,352,text/html
https://www.foxnews.com/entertainment/google-summit-attended-by-hollywood-stars-slammed-as-hypocritical,218.0849609375,355,text/html
https://www.foxnews.com/entertainment/prince-harry-meghan-markle-two-kids-vogue,204.9619140625,341,text/html
https://www.foxnews.com/entertainment/google-summit-celebrities-climate-change,207.4384765625,345,text/html
https://www.foxnews.com/entertainment/meghan-markle-unfazed-private-jet-controversy,237.2080078125,345,text/html
https://www.foxnews.com/entertainment/prince-william-kate-middleton-commercial-flight,229.4814453125,352,text/html
https://www.foxnews.com/video/6074785995001,59.1728515625,75,text/html
https://www.foxnews.com/entertainment/meghan-markle0pharrell-williams-public-easy-prince-harry.amp,125.0029296875,191,text/html
https://www.foxnews.com/entertainment/how-many-u-s-viewers-tuned-in-to-the-royal-wedding-of-prince-harry-and-meghan-markle,186.630859375,329,text/html
https://www.foxnews.com/entertainment/kate-middleton-facial-expressions-wimbledon-final,216.515625,342,text/html
https://www.foxnews.com/entertainment/beyonce-spirit-lion-king,199.3193359375,340,text/html
https://www.foxnews.com/entertainment/pharrell-williams-sends-trump-cease-and-desist-letter-for-playing-happy-at-rally,203.865234375,336,text/html
https://www.foxnews.com/entertainment/meghan-markle-father-archie-christening,207.7724609375,354,text/html
https://www.foxnews.com/entertainment/meghan-markles-half-sister-slams-emotional-letter-she-wrote-to-their-father-his-heart-is-broken,245.49609375,350,text/html
https://www.foxnews.com/entertainment/beyonce-meghan-markle-prince-harry-archie-lion-king,199.978515625,342,text/html
https://www.foxnews.com/entertainment/meghan-markle-kate-middleton-wimbledon-final,217.7666015625,343,text/html
https://www.foxnews.com/entertainment/prince-harry-meghan-markle-beyonce-jay-z-lion-king-london,220.28125,347,text/html
https://www.foxnews.com/video/6058785901001,59.8916015625,79,text/html
https://www.foxnews.com/entertainment/meghan-markle-spotlight-struggle.amp,140.9951171875,194,text/html
https://www.foxnews.com/entertainment/meghan-markle-sparks-backlash-after-alleged-privacy-request-at-wimbledon,248.103515625,355,text/html
https://www.foxnews.com/entertainment/meghan-markle-shamed-holding-archie,212.2666015625,340,text/html
https://www.foxnews.com/entertainment/meghan-markle-prince-harry-foundation-name-revealed,201.4375,344,text/html
https://www.foxnews.com/entertainment/prince-harry-sues-tabloids-phone-hacking,209.6806640625,344,text/html
https://www.foxnews.com/entertainment/wendy-williams-slams-meghan-markle,201.3134765625,340,text/html
https://www.foxnews.com/entertainment/meghan-markle-prince-harry-archie-break-africa-uk.amp,150.4482421875,198,text/html
https://www.foxnews.com/entertainment/meghan-markle-pain-media-attack-prince-harry.amp,143.14453125,196,text/html
https://www.foxnews.com/entertainment/meghan-markle-struggles-royal-mom.amp,151.0634765625,197,text/html
https://www.foxnews.com/entertainment/prince-harry-meghan-markle-prince-william-kate-middleton-mental-health,214.8134765625,349,text/html
https://www.foxnews.com/entertainment/prince-harry-slams-paparazzi-for-photos-of-dying-princess-diana,201.6357421875,334,text/html
https://www.foxnews.com/entertainment/meghan-markle-memorial-south-african-woman-murdered,203.255859375,341,text/html
https://www.foxnews.com/entertainment/meghan-markle-prince-harry-behavior-balcony,209.876953125,342,text/html
https://www.foxnews.com/entertainment/prince-william-kate-middleton-commercial-flight.amp,140.52734375,197,text/html
https://www.foxnews.com/entertainment/prince-william-first-speech-10-years-old,201.2685546875,339,text/html
https://www.foxnews.com/entertainment/meghan-markle-kate-middleton-alleged-feud-over-royal-expert,213.2802734375,343,text/html
https://www.foxnews.com/entertainment/meghan-markle-prince-harry-moving-canada,202.78125,340,text/html
https://www.foxnews.com/lifestyle/maria-poppins-a-spanish-nanny-is-picked-to-nurture-future-king-of-england,181.611328125,313,text/html
https://www.foxnews.com/entertainment/meghan-markle-prince-harry-split-from-shared-charity-with-prince-william-kate-middleton.amp,138.0146484375,190,text/html
https://www.foxnews.com/entertainment/elton-john-rocketman-biopic-drugs-addiction-eating-disorder,200.5830078125,340,text/html
https://www.foxnews.com/entertainment/meghan-markle-unfazed-private-jet-controversy.amp,143.767578125,190,text/html
https://www.foxnews.com/entertainment/convicted-torturer-prince-george-prince-william-kate-middleton-security-breach,223.59765625,357,text/html
https://www.foxnews.com/entertainment/google-summit-celebrities-climate-change.amp,129.0654296875,188,text/html
https://www.foxnews.com/entertainment/cnns-john-king-trump-is-a-disgrace-for-omitting-climate-change-from-sotu-address,203.0517578125,344,text/html
https://www.foxnews.com/entertainment/robert-de-niro-critiquing-mueller-testimony-mixed-reactions,218.0732421875,347,text/html
https://www.foxnews.com/entertainment/prince-harry-meghan-markle-two-kids-vogue.amp,131.712890625,185,text/html
https://www.foxnews.com/entertainment/kate-middleton-responds-to-fans-question-about-having-fourth-royal-baby,200.88671875,344,text/html
https://www.foxnews.com/entertainment/meghan-markles-star-studded-baby-shower-was-a-bit-over-the-top-says-queen-elizabeths-former-spokesman.amp,146.1328125,197,text/html
https://www.foxnews.com/entertainment/google-summit-attended-by-hollywood-stars-slammed-as-hypocritical.amp,137.4716796875,199,text/html
https://www.foxnews.com/entertainment/celebrities-react-to-night-1-of-the-2020-democratic-debate-in-detroit,222.2705078125,368,text/html
https://www.foxnews.com/entertainment/katy-perry-calls-orlando-bloom-boyfriend-in-tweet-by-accident-gets-called-out-by-fans,192.869140625,335,text/html
https://www.foxnews.com/entertainment/meghan-markle-having-second-baby-shower-at-buckingham-palace-report,205.1962890625,355,text/html
https://www.foxnews.com/story/queen-elizabeths-8th-grandchild-a-boy-born-to-prince-edward-and-sophie.amp,113.3837890625,177,text/html
https://www.foxnews.com/entertainment/prince-harry-teases-baby-no-2-meghan-markle-duchess-sussex.amp,124.7900390625,185,text/html
https://www.foxnews.com/sports/serena-williams-accuses-umpire-of-sexism-in-us-open-loss,189.9091796875,314,text/html
https://www.foxnews.com/video/6015329542001,59.04296875,78,text/html
https://www.foxnews.com/entertainment/meghan-markle-ibiza-private-jet-report.amp,142.8330078125,201,text/html
https://www.foxnews.com/entertainment/meghan-markles-baby-wont-be-a-prince-or-princess-automatically-report,212.8388671875,335,text/html
https://www.foxnews.com/entertainment/royal-family-most-infamous-feuds,260.5908203125,374,text/html
https://www.foxnews.com/entertainment/wendy-williams-slams-meghan-markle.amp,125.6962890625,184,text/html
https://www.foxnews.com/entertainment/wendy-williams-strip-club-los-angeles-make-it-rain,206.6044921875,343,text/html
https://www.foxnews.com/entertainment/prince-harry-sues-tabloids-phone-hacking.amp,128.2822265625,188,text/html
https://www.foxnews.com/entertainment/hugh-grant-almost-missed-four-weddings-and-a-funeral-role-for-being-annoying,196.78515625,331,text/html
https://www.foxnews.com/lifestyle/great-british-bake-off-paul-hollywood-divorce-adultery,208.3720703125,326,text/html
https://www.foxnews.com/entertainment/glenn-close-calls-for-empathy-and-understanding-in-sag-awards-speech,189.314453125,335,text/html
https://www.foxnews.com/entertainment/gillian-anderson-the-crown-margaret-thatcher,197.8662109375,340,text/html
https://www.foxnews.com/entertainment/suits-prince-harry-joke-meghan-markle-tribute-series-finale,204.00390625,343,text/html
https://www.foxnews.com/lifestyle/bride-shamed-165g-wedding-paid-parents,208.087890625,321,text/html
https://www.foxnews.com/entertainment/lifetime-college-admissions-scandal-movie-jeffrey-epstein-documentary-wendy-williams-biopic,213.30078125,347,text/html
https://www.foxnews.com/lifestyle/great-british-bake-off-paul-hollywood-divorce-adultery.amp,138.3349609375,189,text/html
https://www.foxnews.com/entertainment/wendy-williams-strip-club-los-angeles-make-it-rain.amp,132.3935546875,187,text/html
https://www.foxnews.com/category/food-drink/food/celebrity-chefs,103.3955078125,339,text/html
https://www.foxnews.com/entertainment/hugh-grant-almost-missed-four-weddings-and-a-funeral-role-for-being-annoying.amp,125.17578125,180,text/html
https://www.foxnews.com/entertainment/wendy-williams-kevin-hunter-interview-crying,203.87890625,343,text/html
https://www.foxnews.com/entertainment/wendy-williams-inner-circle-concerned-well-being-source,212.951171875,341,text/html
https://www.foxnews.com/entertainment/sarah-ferguson-addresses-perceived-rivalry-with-princess-diana,212.203125,342,text/html
https://www.foxnews.com/entertainment/royal-family-most-infamous-feuds.amp,161.3779296875,219,text/html
https://www.foxnews.com/entertainment/princess-diana-would-have-been-the-best-grandmother-ever-her-brother-charles-spencer-says,204.298828125,334,text/html
https://www.foxnews.com/entertainment/prince-andrew-sarah-ferguson-royal-ascot,208.146484375,338,text/html
https://www.foxnews.com/entertainment/princess-diana-workout-sweatshirt-sale,198.9755859375,335,text/html
https://www.foxnews.com/entertainment/samantha-markle-says-fathers-death-will-be-on-meghan-thomas-markle-says-he-wont-stay-quiet,202.73828125,332,text/html
https://www.foxnews.com/entertainment/meghan-markle-and-prince-harry-frustrated-havent-talked-to-her-dad-lately,194.5439453125,337,text/html
https://www.foxnews.com/entertainment/duchess-camilla-parker-bowles-goes-viral-after-winking-to-cameras-during-trumps-visit,194.81640625,337,text/html
https://www.foxnews.com/video/6049158624001,58.939453125,75,text/html
https://www.foxnews.com/video/5978698881001,60.01171875,78,text/html
https://www.foxnews.com/entertainment/prince-william-says-5-year-old-son-prince-george-knows-im-useless-at-arts-and-crafts,188.646484375,332,text/html
https://www.foxnews.com/entertainment/meghan-markles-baby-wont-be-a-prince-or-princess-automatically-report.amp,126.958984375,180,text/html
https://www.foxnews.com/entertainment/meghan-markle-having-second-baby-shower-at-buckingham-palace-report.amp,127.6689453125,198,text/html
https://www.foxnews.com/sports/serena-williams-accuses-umpire-of-sexism-in-us-open-loss.amp,132.0615234375,181,text/html
https://www.foxnews.com/entertainment/troian-bellisario-hasnt-sent-meghan-markle-a-baby-shower-gift-yet,187.1748046875,332,text/html
https://www.foxnews.com/entertainment/meghan-markles-mom-doria-ragland-very-happy-about-pregnancy-news,215.8515625,337,text/html
https://www.foxnews.com/entertainment/suits-pokes-fun-at-alum-meghan-markles-royal-role-in-latest-episode,206.677734375,339,text/html
https://www.foxnews.com/video/6084096213001,58.8125,74,text/html
https://www.foxnews.com/entertainment/suits-prince-harry-joke-meghan-markle-tribute-series-finale.amp,123.9326171875,187,text/html
https://www.foxnews.com/category/person/lori-loughlin,105.0986328125,339,text/html
https://www.foxnews.com/category/person/felicity-huffman,104.978515625,339,text/html
https://www.foxnews.com/entertainment/lifetime-college-admissions-scandal-movie-jeffrey-epstein-documentary-wendy-williams-biopic.amp,139.8203125,188,text/html
https://www.foxnews.com/entertainment/gillian-anderson-the-crown-margaret-thatcher.amp,122.7158203125,184,text/html
https://www.foxnews.com/entertainment/lori-loughlin-mossimo-giannulli-believes-exonerated-college-admissions-scam-trial,211.994140625,358,text/html
https://www.foxnews.com/entertainment/felicity-huffman-remorseful-college-admissions-scandal,197.4951171875,341,text/html
https://www.foxnews.com/video/6087021656001,60.802734375,81,text/html
https://www.foxnews.com/entertainment/wendy-williams-hunter-foundation-divorce,199.080078125,342,text/html
https://www.foxnews.com/entertainment/wendy-williams-kevin-hunter-double-life,198.8828125,345,text/html
https://www.foxnews.com/entertainment/kensington-palace-issued-rare-statement-reports-alleged-argument-meghan-markle-kate-middleton,210.27734375,339,text/html
https://www.foxnews.com/entertainment/wendy-williams-inner-circle-concerned-well-being-source.amp,133.0458984375,186,text/html
https://www.foxnews.com/entertainment/wendy-williams-kevin-hunter-interview-crying.amp,127.7529296875,187,text/html
https://www.foxnews.com/video/5993823752001,59.2392578125,76,text/html
https://www.foxnews.com/entertainment/sarah-ferguson-says-prince-andrew-divorce-is-our-fairy-tale,190.13671875,332,text/html
https://www.foxnews.com/entertainment/sarah-ferguson-addresses-perceived-rivalry-with-princess-diana.amp,128.3994140625,186,text/html
https://www.foxnews.com/video/6040862946001,60.40234375,76,text/html
https://www.foxnews.com/entertainment/prince-andrew-sarah-ferguson-royal-ascot.amp,123.6376953125,182,text/html
https://www.foxnews.com/entertainment/duchess-camilla-parker-bowles-goes-viral-after-winking-to-cameras-during-trumps-visit.amp,120.1220703125,181,text/html
https://www.foxnews.com/entertainment/prince-william-says-5-year-old-son-prince-george-knows-im-useless-at-arts-and-crafts.amp,120.05859375,179,text/html
https://www.foxnews.com/video/6044180110001,57.7470703125,75,text/html
https://www.foxnews.com/entertainment/samantha-markle-says-fathers-death-will-be-on-meghan-thomas-markle-says-he-wont-stay-quiet.amp,123.751953125,180,text/html
https://www.foxnews.com/entertainment/patrick-j-adams-and-troian-bellisario-welcome-baby-girl,191.0625,336,text/html
https://www.foxnews.com/category/person/melania-trump,104.263671875,339,text/html
https://www.foxnews.com/entertainment/troian-bellisario-hasnt-sent-meghan-markle-a-baby-shower-gift-yet.amp,118.0107421875,180,text/html
https://www.foxnews.com/lifestyle/pretty-little-liars-star-troian-bellisario-details-anorexia-struggle-in-new-movie,186.20703125,315,text/html
https://www.foxnews.com/entertainment/meghan-markle-and-prince-harry-frustrated-havent-talked-to-her-dad-lately.amp,121.9736328125,185,text/html
https://www.foxnews.com/entertainment/lori-loughlin-mossimo-giannulli-could-face-even-more-jail-time-following-money-laundering-indictment-experts-say,215.818359375,348,text/html
https://www.foxnews.com/entertainment/lori-loughlin-mossimo-giannulli-believes-exonerated-college-admissions-scam-trial.amp,132.3076171875,201,text/html
https://www.foxnews.com/entertainment/vanessa-williams-text-felicity-huffman-college-admission-scandal,205.046875,344,text/html
https://www.foxnews.com/entertainment/lori-loughlin-felicity-huffman-college-admissions-scam-fame,208.8359375,361,text/html
https://www.foxnews.com/video/6036217878001,56.0517578125,77,text/html
https://www.foxnews.com/entertainment/lori-loughlin-mossimo-giannulli-arguing-marriage-in-jeopardy,201.255859375,344,text/html
https://www.foxnews.com/entertainment/felicity-huffman-remorseful-college-admissions-scandal.amp,127.1484375,184,text/html
https://www.foxnews.com/entertainment/lori-loughlin-mossimo-giannulli-college-scam-case-trial,208.9462890625,357,text/html
https://www.foxnews.com/entertainment/felicity-huffman-crying-guilty-college-admissions-scandal,211.6044921875,344,text/html
https://www.foxnews.com/entertainment/lori-loughlin-mossimo-giannulli-indicted-on-fraud-and-money-laundering-charges-in-college-admissions-scandal,220.0341796875,345,text/html
https://www.foxnews.com/entertainment/felicity-huffman-plead-guilty-college-admissions-scam-boston-federal-court,219.3759765625,349,text/html
https://www.foxnews.com/entertainment/lori-loughlin-husband-mossimo-giannulli-never-enrolled-usc-olivia-jade,213.685546875,360,text/html
https://www.foxnews.com/entertainment/lori-loughlin-usc-obsession-college-admissions-scandal,207.37109375,352,text/html
https://www.foxnews.com/entertainment/lori-loughlins-name-missing-from-list-of-guilty-pleas-in-admissions-scam-what-it-could-mean-for-the-actress,227.2421875,348,text/html
https://www.foxnews.com/entertainment/lori-loughlin-mossimo-giannulli-didnt-know-bribery-scandal-defense-report,209.5849609375,348,text/html
https://www.foxnews.com/entertainment/lori-loughlin-daughter-olivia-jade-college-admissions-scam,232.505859375,348,text/html
https://www.foxnews.com/entertainment/lori-loughlins-daughter-olivia-jade-says-not-every-kid-who-plays-a-sports-goes-to-college-for-it,198.740234375,338,text/html
https://www.foxnews.com/entertainment/lori-loughlin-bonds-with-daughter-isabella-after-college-admissions-scandal-left-olivia-jade-distraught,211.4716796875,350,text/html
https://www.foxnews.com/category/person/olivia-jade,114.513671875,351,text/html
https://www.foxnews.com/us/who-is-william-rick-singer-college-admissions-cheating-scandals-alleged-ringleader,206.8994140625,326,text/html
https://www.foxnews.com/entertainment/lori-loughlin-mossimo-giannulli-college-admissions-scam-evidence-trial,207.517578125,353,text/html
https://www.foxnews.com/entertainment/fuller-house-season-5-stars-begin-production-without-embattled-lori-loughlin,208.712890625,351,text/html
https://www.foxnews.com/category/person/mossimo-giannulli,105.0068359375,339,text/html
https://www.foxnews.com/video/6044914767001,61.0390625,78,text/html
https://www.foxnews.com/category/person/john-stamos,104.4140625,339,text/html
https://www.foxnews.com/entertainment/princess-diana-workout-sweatshirt-sale.amp,119.919921875,179,text/html
https://www.foxnews.com/lifestyle/kate-middleton-sheer-blue-dress-royal-ascot,213.783203125,321,text/html
https://www.foxnews.com/entertainment/in-pictures-britains-royal-family,181.5390625,103,text/html
https://www.foxnews.com/entertainment/princess-diana-would-have-been-the-best-grandmother-ever-her-brother-charles-spencer-says.amp,125.4365234375,182,text/html
https://www.foxnews.com/entertainment/wendy-williams-lymphedema,199.7392578125,343,text/html
https://www.foxnews.com/video/6321241563112,64.255859375,82,text/html
https://www.foxnews.com/video/6320469747112,59.5419921875,82,text/html
https://www.foxnews.com/video/6337702102112,63.66015625,82,text/html
https://www.foxnews.com/entertainment/wendy-williams-dating-doctor-divorce-kevin-hunter,206.3408203125,345,text/html
https://www.foxnews.com/video/6338591975112,65.1728515625,87,text/html
https://www.foxnews.com/category/person/r-kelly,102.9736328125,339,text/html
https://www.foxnews.com/entertainment/wendy-williams-estranged-husband-kevin-hunter-son-fight,201.232421875,343,text/html
https://www.foxnews.com/us/what-jeffrey-epstein-could-face-heading-into-trafficking-trial,213.0107421875,317,text/html
https://www.foxnews.com/video/6031104772001,59.568359375,75,text/html
https://www.foxnews.com/entertainment/r-kelly-arrested-on-federal-sex-trafficking-charges-in-chicago-report-says,213.7783203125,342,text/html
https://www.foxnews.com/lifestyle/bride-shamed-165g-wedding-paid-parents.amp,138.1884765625,184,text/html
https://www.foxnews.com/lifestyle/bride-cousin-request-bridesmaid-fat-shaming,204.0869140625,320,text/html
https://www.foxnews.com/category/lifestyle/bridezillas,105.4072265625,339,text/html
https://www.foxnews.com/entertainment/the-crown-star-helena-bonham-carter-reportedly-hired-a-psychic-to-contact-princess-margaret.amp,127.513671875,181,text/html
https://www.foxnews.com/entertainment/david-duchovny-explains-his-chemistry-with-x-files-co-star-gillian-anderson,197.203125,333,text/html
https://www.foxnews.com/entertainment/olivia-colman-cbe-queen-elizabeth,208.865234375,340,text/html
https://www.foxnews.com/entertainment/gillian-anderson-poses-nude-in-anti-fur-billboard-campaign-for-peta,194.2451171875,330,text/html
https://www.foxnews.com/video/5751446474001,59.2705078125,76,text/html
https://www.foxnews.com/entertainment/emma-stone-debuts-snl-writer-boyfriend-dave-mccary-at-sag-awards,189.322265625,335,text/html
https://www.foxnews.com/entertainment/black-panther-marvelous-mrs-maisel-win-big-at-sag-awards,211.7646484375,336,text/html
https://www.foxnews.com/entertainment/glenn-close-says-its-a-myth-that-people-lose-their-sexuality-as-they-get-older,189.439453125,334,text/html
https://www.foxnews.com/entertainment/lady-gaga-addresses-her-mental-health-crisis-at-sag-aftra-honors,200.337890625,335,text/html
https://www.foxnews.com/entertainment/glenn-close-calls-for-empathy-and-understanding-in-sag-awards-speech.amp,118.68359375,183,text/html
https://www.foxnews.com/entertainment/celebrities-react-to-night-1-of-the-2020-democratic-debate-in-detroit.amp,152.75,212,text/html
https://www.foxnews.com/entertainment/katy-perry-calls-orlando-bloom-boyfriend-in-tweet-by-accident-gets-called-out-by-fans.amp,123.5751953125,183,text/html
https://www.foxnews.com/entertainment/katy-perry-says-she-would-be-open-to-working-with-taylor-swift-on-a-song,193.1396484375,338,text/html
https://www.foxnews.com/entertainment/katy-perry-orlando-bloom-engaged-on-valentines-day,188.19921875,336,text/html
https://www.foxnews.com/entertainment/celebrities-react-second-democratic-debates,216.705078125,363,text/html
https://www.foxnews.com/politics/hickenlooper-scolds-2020-dems-medicare-for-all-green-new-deal-would-fedex-election-to-trump,199.56640625,328,text/html
https://www.foxnews.com/politics/delaney-has-no-plans-to-quit-2020-campaign,206.8515625,327,text/html
https://www.foxnews.com/politics/tim-ryan-refuses-to-place-hand-on-heart-for-national-anthem-at-dem-debate,199.0126953125,324,text/html
https://www.foxnews.com/politics/marianne-williamson-debate,185.9765625,323,text/html
https://www.foxnews.com/politics/bernie-sanders-tim-ryan-dem-debate-2020,200.4453125,330,text/html
https://www.foxnews.com/politics/2020-dem-steve-bullock-struggle-accomplishment,192.6240234375,328,text/html
https://www.foxnews.com/video/6066067305001,60.1083984375,77,text/html
https://www.foxnews.com/category/person/amy-klobuchar,104.4091796875,339,text/html
https://www.foxnews.com/entertainment/celebrities-react-democratic-primary-debate-2020,211.8515625,350,text/html
https://www.foxnews.com/entertainment/kate-middleton-responds-to-fans-question-about-having-fourth-royal-baby.amp,124.869140625,186,text/html
https://www.foxnews.com/entertainment/kate-middleton-reveals-royal-rule-for-prince-george-princess-charlotte,194.4111328125,332,text/html
https://www.foxnews.com/entertainment/princess-charlotte-looks-exactly-like-prince-william-claim-royal-fans-in-surprising-pic,191.4970703125,331,text/html
https://www.foxnews.com/politics/detroit-debate-2020-dems-medicare-for-all,216.259765625,327,text/html
https://www.foxnews.com/entertainment/prince-william-reveals-kate-middleton-is-jealous-of-his-solo-trip-to-africa,201.916015625,329,text/html
https://www.foxnews.com/entertainment/kensington-palace-shares-new-baby-photos-of-prince-louis,197.931640625,337,text/html
https://www.foxnews.com/video/5736579415001,58.8525390625,76,text/html
https://www.foxnews.com/politics/robert-mueller-hearings-here-are-5-big-takeaways,241.384765625,334,text/html
https://www.foxnews.com/entertainment/robert-de-niro-critiquing-mueller-testimony-mixed-reactions.amp,139.626953125,191,text/html
https://www.foxnews.com/entertainment/kate-middleton-and-prince-william-welcome-royal-baby-no-3-everything-we-know,219.90625,346,text/html
https://www.foxnews.com/entertainment/de-niro-pitches-anti-trump-film-at-tribeca-film-festival,189.8017578125,338,text/html
https://www.foxnews.com/video/6065716878001,59.4619140625,77,text/html
https://www.foxnews.com/entertainment/robert-de-niro-robert-mueller-president-donald-trump,212.6708984375,347,text/html
https://www.foxnews.com/entertainment/cnns-john-king-trump-is-a-disgrace-for-omitting-climate-change-from-sotu-address.amp,125.595703125,186,text/html
https://www.foxnews.com/entertainment/gayle-king-says-trumps-state-of-the-union-was-pretty-tame-calls-immigration-remarks-disturbing,196.0361328125,337,text/html
https://www.foxnews.com/video/4704279617001,57.80859375,76,text/html
https://www.foxnews.com/entertainment/cnns-john-king-criticized-for-question-about-karen-pences-secret-service-protection,197.5908203125,334,text/html
https://www.foxnews.com/politics/republicans-troll-stacey-abrams-over-sour-grapes-defeat-ahead-of-democrats-sotu-response,196.1298828125,326,text/html
https://www.foxnews.com/politics/stacey-abrams-sotu-response,212.763671875,326,text/html
https://www.foxnews.com/video/5999076966001,59.578125,76,text/html
https://www.foxnews.com/entertainment/cnn-anchors-swoon-over-cardi-b-blasting-trump-for-partial-government-shutdown,195.07421875,340,text/html
https://www.foxnews.com/video/5827856911001,59.7392578125,76,text/html
https://www.foxnews.com/entertainment/elton-john-rocketman-biopic-drugs-addiction-eating-disorder.amp,124.8466796875,184,text/html
https://www.foxnews.com/entertainment/convicted-torturer-prince-george-prince-william-kate-middleton-security-breach.amp,149.873046875,200,text/html
https://www.foxnews.com/entertainment/tom-hardy-was-replaced-by-taron-egerton-in-rocketman,201.599609375,338,text/html
https://www.foxnews.com/entertainment/katy-perry-and-orlando-bloom-vacation-together-in-prague,186.826171875,333,text/html
https://www.foxnews.com/entertainment/celebrities-react-second-democratic-debates.amp,148.484375,207,text/html
https://www.foxnews.com/politics/democratic-debate-pete-buttigieg-republicans-hypocrisy-border,198.935546875,329,text/html
https://www.foxnews.com/entertainment/orlando-bloom-jokes-katy-perry-is-thirsty-as-she-poses-with-shirtless-justin-bieber-poster,194.388671875,344,text/html
https://www.foxnews.com/entertainment/katy-perry-says-she-would-be-open-to-working-with-taylor-swift-on-a-song.amp,122.2119140625,186,text/html
https://www.foxnews.com/politics/stacey-abrams-chosen-to-give-democratic-response-to-trumps-state-of-the-union,201.0205078125,324,text/html
https://www.foxnews.com/politics/stacey-abrams-acknowledges-she-cant-defeat-brian-kemp-is-georgia-governor-race,210.7841796875,323,text/html
https://www.foxnews.com/entertainment/katy-perry-and-orlando-bloom-make-first-red-carpet-appearance-together,194.5546875,335,text/html
https://www.foxnews.com/politics/stacey-abrams-to-deliver-state-of-the-union-rebuttal-3-things-to-know-about-the-georgia-democrat,211.46875,331,text/html
